"artistName","msPlayed","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature"
"other",99492,"Other",0.792,0.959,9,-2.579,0,0.0913,0.338,0,0.275,0.874,115.015,309747,4
"other",275726,"Classical",0.115,0.301,0,-13.321,1,0.0449,0.637,0.935,0.154,0.0409,77.276,109667,4
"pritam",2747,"Filmi",0.287,0.654,2,-5.57,1,0.0374,0.593,7.3e-06,0.11,0.241,84.015,338587,4
"other",56827,"Pop",0.32,0.437,0,-13.057,0,0.0411,0.447,0,0.279,0.35,81.563,136759,4
"jonas blue",396814,"Pop",0.702,0.759,0,-3.292,1,0.0381,0.16,0,0.062,0.761,123.999,198408,4
"jason mraz",465882,"Pop",0.551,0.596,11,-8.116,1,0.0544,0.128,0,0.0679,0.636,169.786,232941,4
"other",2110609,"Dutch House",0.722,0.592,9,-7.746,1,0.0564,0.401,1.31e-06,0.0927,0.438,139.903,152143,4
"other",245866,"Other",0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,245867,4
"other",45832,"Filmi",0.649,0.458,4,-7.632,0,0.0446,0.574,0,0.113,0.748,180.071,248182,4
"other",341765,"Other",0.605,0.532,1,-10.872,0,0.0337,0.0919,0.000576,0.0762,0.139,102.804,235227,4
"other",1179629,"Other",0.69,0.812,1,-7.452,0,0.0327,0.165,4.15e-05,0.0905,0.251,102.824,227133,4
"other",226869,"Electropop",0.567,0.588,7,-8.117,0,0.0315,0.149,0.00298,0.126,0.634,79.381,226869,4
"other",252910,"Other",0.433,0.501,3,-8.89,1,0.0346,0.503,0.0177,0.0945,0.252,204.06,253011,4
"green day",317350,"Rock",0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,176346,4
"marshmello",3615,"Brostep",0.617,0.514,9,-7.099,1,0.0722,0.0154,0,0.118,0.365,81.067,153196,4
"other",1731920,"R&b",0.616,0.699,0,-5.398,1,0.044,0.0849,0.000689,0.077,0.533,99.956,192227,4
"other",1198663,"Hip Hop",0.727,0.714,2,-4.494,1,0.0872,0.0209,0,0.153,0.618,164.003,232907,4
"other",144000,"Lo-Fi Jazzhop",0.559,0.354,5,-15.523,0,0.108,0.895,0.864,0.113,0.371,79.933,144000,4
"other",418313,"Other",0.636,0.522,3,-5.687,1,0.127,0.655,0,0.124,0.654,83.048,210163,4
"other",1801289,"Australian Pop",0.559,0.559,11,-6.425,1,0.0358,0.0145,0,0.138,0.338,72.498,220780,4
"other",568286,"Ambient Folk",0.49,0.126,1,-13.868,1,0.0327,0.926,3.36e-06,0.0992,0.102,99.892,284143,3
"other",260893,"Other",0.719,0.922,11,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,260893,4
"jonas blue",17087,"Pop",0.708,0.872,0,-5.377,0,0.0463,0.0148,0.802,0.0881,0.743,124.996,165120,3
"other",2224823,"Indie",0.709,0.48,11,-8.353,1,0.305,0.163,0,0.16,0.365,175.916,219555,4
"martin garrix",726794,"Dutch Edm",0.593,0.914,1,-5.351,1,0.0363,0.00137,0.445,0.0714,0.0381,128.015,176120,4
"nickelback",207883,"Alternative Rock",0.572,0.961,7,-3.089,1,0.0625,0.000734,0.021,0.207,0.818,76.998,186600,4
"sonu nigam",4204,"Filmi",0.744,0.708,0,-6.073,0,0.0312,0.458,0.000486,0.207,0.486,120.017,276428,4
"other",85784,"Filmi",0.526,0.639,0,-6.614,1,0.0322,0.49,1.46e-05,0.099,0.214,77.053,354079,4
"other",284965,"Other",0.682,0.97,2,-5.332,1,0.0459,0.00591,0.171,0.0448,0.959,137.954,285051,4
"alec benjamin",3225244,"Alternative",0.676,0.634,8,-5.377,1,0.0385,0.701,1.63e-06,0.223,0.33,86.004,192501,4
"other",2287845,"Edm",0.648,0.724,0,-5.189,1,0.0263,0.0198,0,0.15,0.382,125.014,162954,4
"other",2957271,"Chill Pop",0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,244360,4
"other",4436,"Rock",0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,214653,4
"lorn",209332,"Glitch Hop",0.384,0.455,6,-10.773,0,0.0348,0.414,0.838,0.0933,0.0359,100.018,209333,4
"justin bieber",619034,"Canadian Pop",0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779,4
"low roar",6469206,"Icelandic Indie",0.221,0.34,9,-10.935,0,0.0314,0.806,0.989,0.104,0.0397,85.665,195653,4
"other",216059,"Folk",0.597,0.624,7,-6.931,1,0.0283,0.0947,8.62e-05,0.0946,0.84,104.541,216207,4
"other",3462867,"Edm",0.628,0.797,11,-3.953,0,0.0596,0.0364,0,0.104,0.321,106.93,215064,4
"eve",32633636,"Other",0.417,0.52,3,-4.872,1,0.0324,0.19,0,0.0783,0.346,123.934,277337,3
"other",763650,"Ambient",0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,290147,4
"other",185577,"Complextro",0.66,0.648,5,-4.316,0,0.0481,0.00498,1.11e-06,0.322,0.271,128.08,185625,4
"onerepublic",1349651,"Piano Rock",0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,208107,4
"lizzy mcalpine",3555818,"Alternative",0.518,0.208,10,-12.273,1,0.0363,0.855,5.15e-06,0.12,0.42,179.836,259167,4
"other",416000,"Lo-Fi Brasileiro",0.323,0.0742,10,-24.299,1,0.0328,0.981,0.944,0.0735,0.0398,60.035,208000,4
"other",53829,"Hip Hop",0.445,0.532,8,-8.018,1,0.0405,0.254,0,0.109,0.465,128.776,193096,4
"other",1046861,"Other",0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624,3
"other",8547389,"Phonk",0.479,0.82,11,-7.142,0,0.064,0.0128,0.66,0.109,0.246,138.518,1847210,4
"other",168590,"Pop",0.676,0.338,9,-7.96,1,0.0284,0.372,5.57e-06,0.468,0.321,92.029,168829,4
"uttam singh",335386,"Bollywood",0.693,0.537,2,-13.448,1,0.0393,0.184,2.59e-05,0.2,0.923,142.995,125518,4
"uttam singh",125518,"Bollywood",0.693,0.537,2,-13.448,1,0.0393,0.184,2.59e-05,0.2,0.923,142.995,125518,4
"ewan j phillips",553056,"British Singer-Songwriter",0.348,0.168,7,-14.805,1,0.0398,0.78,0.00199,0.504,0.0618,132.206,553056,4
"other",787707,"Alternative",0.632,0.578,9,-7.657,0,0.0905,0.714,0,0.42,0.297,139.324,157556,4
"other",1246,"Other",0.681,0.698,9,-5.464,0,0.0595,0.0631,0.464,0.0535,0.643,156.059,178869,4
"other",187053,"Other",0.564,0.778,9,-6.763,1,0.0369,0.000101,0.00682,0.0661,0.616,120.012,187053,4
"other",208243,"Hip Hop",0.746,0.651,11,-6.261,0,0.199,0.136,0,0.0952,0.366,176.053,178636,4
"other",2503971,"Other",0.767,0.605,0,-6.987,1,0.041,0.0187,0.00251,0.359,0.285,112.112,177830,4
"xxxtentacion",5208919,"Rap",0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4
"besomorph",1640994,"Alternative",0.523,0.699,6,-3.84,0,0.0293,0.108,0.000607,0.205,0.132,74.983,203500,4
"hiroyuki sawano",3373,"Other",0.585,0.794,8,-9.958,1,0.0682,0.118,0.812,0.0962,0.334,135.013,206440,4
"finneas",27636,"Alternative",0.965,0.303,1,-10.49,1,0.0561,0.0524,0.00405,0.12,0.414,107.048,175528,4
"vampire weekend",184066,"Classical",0.468,0.67,2,-8.052,1,0.0875,0.309,0.4,0.108,0.32,147.498,184067,4
"other",2389090,"Other",0.364,0.0459,0,-23.924,1,0.0316,0.841,0.44,0.0918,0.0377,181.598,255843,4
"other",160043,"Lo-Fi Jazzhop",0.65,0.286,8,-16.552,1,0.0549,0.53,0.933,0.111,0.234,156.031,160044,4
"other",2073810,"Australian Pop",0.437,0.681,3,-5.178,0,0.0354,0.159,0,0.136,0.26,146.015,244530,4
"harry styles",9870828,"Pop",0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4
"sasha alex sloan",69619,"Alternative",0.529,0.174,9,-13.751,1,0.0373,0.845,0,0.0567,0.311,136.112,206187,4
"justin bieber",6885,"Canadian Pop",0.571,0.873,0,-3.382,0,0.1,0.0811,0,0.361,0.613,139.691,229467,4
"matt maltese",6006563,"Indie",0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829,218755,4
"other",115942,"Classical",0.276,0.523,0,-9.919,1,0.0391,0.0189,0.984,0.0567,0.28,81.699,116107,4
"sonu nigam",3161,"Filmi",0.76,0.546,5,-8.048,1,0.0395,0.815,0,0.29,0.968,116.969,352667,1
"eminem",37221,"Detroit Hip Hop",0.646,0.796,2,-6.152,1,0.366,0.409,0,0.107,0.676,83.093,265480,4
"au/ra",1571376,"Alternative",0.49,0.644,10,-9.074,0,0.349,0.0631,2.87e-06,0.384,0.409,193.99,189341,4
"other",186072,"Indie",0.548,0.444,3,-9.4,1,0.0384,0.866,0,0.134,0.62,169.917,186133,4
"other",301486,"Other",0.639,0.146,7,-20.574,0,0.0432,0.961,0.914,0.107,0.117,121.078,150744,4
"other",1082677,"Other",0.402,0.426,9,-9.554,0,0.0255,0.00436,0.0597,0.0857,0.0798,82.054,429251,4
"other",170343,"Bedroom Soul",0.813,0.415,0,-5.926,1,0.0349,0.777,0,0.131,0.667,91.921,170345,4
"other",2440,"Bedroom Soul",0.731,0.484,0,-5.579,1,0.0354,0.73,3.01e-06,0.326,0.35,92.043,169128,4
"yasumu",128004,"Lo-Fi",0.68,0.114,1,-23.789,0,0.0472,0.894,0.858,0.113,0.0786,110.009,128057,4
"yasumu",178839,"Lo-Fi",0.619,0.0936,9,-16.143,0,0.0513,0.858,0.938,0.0825,0.329,77.051,178839,4
"other",318260,"Other",0.574,0.144,6,-19.469,1,0.0341,0.949,0.92,0.113,0.104,91.965,159130,4
"kainbeats",141185,"Lo-Fi",0.574,0.184,11,-19.535,1,0.0388,0.808,0.938,0.137,0.182,136.114,141186,4
"other",190758,"Folk",0.471,0.561,11,-7.068,0,0.03,0.0472,1.91e-06,0.122,0.215,99.808,190759,4
"hans zimmer",844679,"Classical",0.0681,0.00552,0,-36.657,1,0.0611,0.000225,0.573,0.116,0.0282,74.42,100986,3
"hiroyuki sawano",10548,"Other",0.54,0.608,2,-8.498,1,0.0508,0.00182,0.76,0.106,0.0389,125.01,256920,4
"charlie puth",1882885,"Pop",0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787,4
"other",140000,"Other",0.175,0.00327,5,-37.357,1,0.048,0.981,0.884,0.0987,0.051,66.529,140250,4
"other",17637,"Other",0.412,0.928,2,-5.599,1,0.0493,4.33e-05,0.773,0.276,0.473,173.988,222872,4
"other",277500,"Lo-Fi",0.666,0.144,4,-18.412,1,0.0369,0.947,0.497,0.0645,0.0906,80.037,138750,4
"other",1198962,"Other",0.498,0.689,6,-5.849,0,0.0772,0.0784,0,0.188,0.176,143.804,164167,4
"fly by midnight",353426,"Pop",0.6,0.529,8,-6.184,1,0.0277,0.239,2.35e-05,0.099,0.371,134.966,157472,4
"radwimps",748966,"Japanese Pop",0.637,0.205,7,-15.144,1,0.0411,0.99,0.967,0.147,0.345,110.386,67987,3
"other",5664238,"Lo-Fi",0.698,0.508,11,-6.272,1,0.0454,0.708,0.00278,0.319,0.555,119.999,264464,4
"other",9591,"Other",0.322,0.515,3,-6.908,0,0.0341,0.668,5.01e-06,0.0907,0.16,149.912,320757,3
"other",95082,"New French Touch",0.698,0.871,2,-7.073,1,0.0469,0.221,0,0.298,0.79,98.003,149072,4
"other",160960,"Other",0.86,0.907,2,-3.321,1,0.0407,0.279,0.693,0.0648,0.786,138.045,168880,4
"other",195568,"Desi Pop",0.445,0.28,10,-12.668,1,0.0275,0.819,1.29e-05,0.111,0.299,104.743,194286,4
"other",250367,"R&b",0.552,0.582,11,-5.535,1,0.0404,0.0813,0.205,0.177,0.538,105.483,156651,4
"other",156650,"R&b",0.552,0.582,11,-5.535,1,0.0404,0.0813,0.205,0.177,0.538,105.483,156651,4
"other",10040,"Pop Rap",0.707,0.591,8,-5.878,1,0.0705,0.015,0,0.27,0.645,149.982,108072,4
"lorn",340940,"Glitch Hop",0.675,0.568,1,-9.982,0,0.0393,0.181,0.952,0.122,0.461,146.002,126828,4
"hiroyuki sawano",281814,"Other",0.679,0.859,4,-8.095,0,0.0556,0.00292,0.798,0.361,0.147,124.026,321290,3
"other",4875500,"Other",0.282,0.428,1,-9.812,0,0.0311,0.227,0.000158,0.0897,0.0392,83.608,316520,4
"the lumineers",1711834,"Folk",0.626,0.35,1,-7.03,1,0.0299,0.726,0,0.0975,0.225,72.522,181040,4
"5 seconds of summer",213518,"Boy Band",0.67,0.665,8,-5.47,1,0.104,0.0293,2.19e-05,0.101,0.694,161.99,147744,4
"other",264986,"Other",0.658,0.864,9,-4.386,0,0.0367,0.0169,0.734,0.341,0.0539,120.005,264987,4
"other",1531453,"Trap",0.497,0.825,8,-4.638,0,0.0821,0.0031,0.00496,0.0905,0.235,88.712,194157,4
"other",181119,"Phonk",0.781,0.913,7,-1.689,1,0.0802,0.0348,8.58e-05,0.294,0.557,120.027,181120,4
"other",109459,"Phonk",0.714,0.891,10,-2.819,0,0.199,2.5e-05,0.104,0.4,0.664,183.995,109565,4
"other",77469,"Other",0.698,0.977,9,-1.56,1,0.0822,0.0333,0.00201,0.0627,0.619,149.954,115200,4
"other",530685,"Phonk",0.615,0.866,1,-4.118,1,0.0505,0.000922,0.142,0.111,0.499,150.063,159942,4
"other",340826,"Big Room",0.886,0.84,2,-3.386,1,0.0502,0.0164,0.00622,0.329,0.203,123.035,179512,4
"other",16020,"Other",0.844,0.706,1,-8.015,1,0.152,0.157,0.173,0.0752,0.527,150.027,182125,4
"charlie puth",2028674,"Pop",0.725,0.77,1,-6.24,1,0.0539,0.149,2.17e-05,0.0641,0.647,93.009,263413,4
"other",4278,"Super Eurobeat",0.45,0.996,4,-4.798,1,0.129,2.16e-05,0.0521,0.0772,0.51,76.521,234608,4
"mc orsen",146819,"Phonk",0.678,0.929,9,-2.092,1,0.0837,0.0104,2.84e-05,0.308,0.592,169.996,146820,4
"other",6246,"Other",0.352,0.528,2,-19.93,1,0.0391,0.901,0.943,0.128,0.189,102.013,208373,4
"other",605012,"Asian Pop",0.766,0.664,9,-6.932,0,0.177,0.334,0,0.115,0.509,109.946,219550,4
"hiroyuki sawano",78090,"Other",0.176,0.194,9,-11.904,0,0.0375,0.356,0.762,0.0555,0.038,61.723,118000,4
"hiroyuki sawano",7186,"Other",0.451,0.308,0,-10.922,1,0.0362,0.794,0.945,0.0891,0.0384,119.911,409000,4
"hiroyuki sawano",204208,"Other",0.467,0.214,9,-17.009,1,0.0335,0.417,0.835,0.0947,0.0404,119.999,182000,4
"linkin park",88904,"Alternative Rock",0.585,0.972,9,-4.45,0,0.0534,0.0143,0,0.0707,0.585,110.006,230253,4
"jaden",54688953,"Pop Rap",0.635,0.51,0,-6.348,1,0.0344,0.308,0.0127,0.162,0.334,119.986,296048,4
"other",233723,"Hip Hop",0.678,0.449,4,-9.379,0,0.0869,0.477,0,0.536,0.606,100.033,222096,4
"other",1216121,"Hip Hop",0.658,0.539,3,-7.043,1,0.0433,0.857,1.45e-06,0.0999,0.461,80.088,235297,4
"other",374793,"Filmi",0.443,0.447,7,-7.895,0,0.0356,0.768,0,0.2,0.215,127.395,374938,4
"other",231155,"Desi Pop",0.537,0.35,2,-8.937,1,0.0248,0.838,0,0.108,0.318,67.018,213500,4
"other",171815,"Rock",0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,300400,4
"other",69538,"Rock",0.293,0.369,5,-17.075,1,0.0425,0.408,0.62,0.118,0.221,117.652,153987,4
"other",87905,"Contemporary Country",0.464,0.749,1,-4.883,0,0.0291,0.00315,0.00528,0.294,0.442,153.067,209880,4
"other",486078,"Rock",0.623,0.876,11,-7.788,1,0.066,0.0189,0.0134,0.0728,0.515,124.431,217347,4
"other",111074,"Other",0.73,0.907,2,-3.72,1,0.0606,0.0921,0.114,0.23,0.249,120.968,111074,4
"other",208520,"Edm",0.642,0.813,6,-4.394,0,0.0305,0.00147,0.761,0.363,0.202,119.965,208520,4
"kina",130947,"Lo-Fi",0.681,0.255,7,-16.305,1,0.0479,0.742,0.165,0.105,0.274,119.952,130947,4
"other",3135609,"Australian Rock",0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,255493,4
"other",1426534,"Other",0.77,0.608,6,-8.004,0,0.0347,0.279,5.38e-05,0.138,0.172,118.059,174540,4
"other",404210,"Other",0.771,0.729,4,-7.554,1,0.0372,0.313,0.00452,0.236,0.689,124.047,202107,4
"other",2720,"Indie Pop Rap",0.636,0.648,4,-4.477,1,0.0587,0.0318,0,0.231,0.464,107.015,181465,4
"other",150700,"Hip Hop",0.546,0.651,1,-7.601,1,0.3,0.000739,0,0.235,0.646,77.878,212653,4
"other",6047174,"Alternative",0.569,0.538,2,-9.003,1,0.0323,0.593,0,0.23,0.552,104.05,208091,4
"other",5617313,"Pop",0.508,0.661,1,-3.166,0,0.128,0.0111,0,0.315,0.699,79.603,172500,4
"other",15433,"Other",0.656,0.563,1,-12.647,0,0.44,0.863,0,0.286,0.444,136.575,236517,4
"mokita",169849,"Chill Pop",0.758,0.666,4,-6.352,1,0.0655,0.402,3.48e-06,0.0832,0.77,100.067,170562,4
"other",6303704,"Asian Pop",0.822,0.574,5,-4.02,0,0.0461,0.351,0,0.245,0.743,116.987,182587,4
"other",191651,"Edm",0.666,0.978,11,-5.118,0,0.0925,0.0149,0.0444,0.222,0.63,139.991,191843,4
"other",355878,"Other",0.654,0.717,4,-6.564,1,0.0416,0.089,0.00148,0.0596,0.961,159.963,178150,4
"ber",158520,"Alternative",0.589,0.256,3,-11.446,1,0.0369,0.949,8.61e-06,0.248,0.63,79.93,158520,4
"daya",2186903,"Pop",0.834,0.662,5,-6.179,1,0.0407,0.522,9.07e-05,0.14,0.718,115.999,166223,4
"daya",531012,"Pop",0.834,0.662,5,-6.179,1,0.0407,0.522,9.07e-05,0.14,0.718,115.999,166223,4
"other",359812,"Other",0.709,0.679,9,-4.828,1,0.0588,0.808,4.61e-05,0.428,0.852,102.653,191336,4
"ed sheeran",1644668,"Pop",0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747,4
"willis",363202,"Alabama Indie",0.801,0.68,1,-7.943,1,0.0418,0.0894,0.288,0.337,0.895,124.983,181657,4
"other",9800074,"Other",0.901,0.797,10,-4.224,0,0.0517,0.0431,2.78e-06,0.0646,0.963,125.017,183000,4
"other",190459,"Indie",0.624,0.346,11,-9.718,1,0.0631,0.635,0,0.115,0.241,143.439,191726,4
"other",19557,"Other",0.701,0.961,1,-2.75,1,0.0866,0.128,1.2e-06,0.226,0.75,149.991,249600,4
"lady gaga",294458,"Alternative",0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573,4
"lauv",166700,"Pop",0.643,0.655,6,-5.606,1,0.0242,0.0558,0,0.0731,0.382,130.11,166701,4
"other",257341,"Other",0.796,0.496,9,-8.165,0,0.0388,0.431,5.51e-06,0.0781,0.716,97.988,187844,4
"other",335402,"Bollywood",0.377,0.147,6,-15.412,1,0.0401,0.897,1.71e-05,0.122,0.178,138.749,312080,3
"pritam",45891,"Filmi",0.806,0.932,2,-2.228,0,0.0684,0.24,0,0.216,0.792,106.021,252760,4
"other",182278,"Other",0.363,0.273,7,-7.964,1,0.0314,0.409,1.79e-05,0.282,0.114,108.819,182278,4
"other",241666,"Bollywood",0.482,0.212,6,-16.491,1,0.0353,0.8,1.51e-06,0.159,0.615,72.749,241667,4
"other",155781,"Other",0.587,0.722,2,-6.983,0,0.0709,0.000754,0.668,0.543,0.466,121.964,180843,4
"enrique iglesias",212693,"Edm",0.629,0.885,7,-4.508,1,0.0384,0.0532,0.00252,0.105,0.567,99.881,212693,4
"enrique iglesias",14402508,"Edm",0.719,0.844,7,-3.529,1,0.103,0.0793,0,0.0551,0.941,90.951,243240,4
"pritam",6521,"Filmi",0.732,0.944,0,-4.115,1,0.09,0.209,0,0.401,0.957,120.02,288903,4
"other",294199,"Other",0.725,0.562,9,-8.644,1,0.157,0.00638,0.839,0.541,0.519,160.012,249000,4
"other",609836,"Other",0.508,0.125,3,-14.797,1,0.0506,0.939,0.858,0.0969,0.275,110.08,195284,4
"other",3928267,"Other",0.61,0.909,2,-4.132,1,0.073,0.0866,1e-05,0.149,0.685,154.009,196169,4
"other",1575015,"Edm",0.771,0.706,6,-9.089,1,0.256,0.0161,0.000143,0.0911,0.846,110.089,178909,4
"other",1293362,"Other",0.794,0.886,2,-3.391,1,0.112,0.00489,0.353,0.0911,0.367,122.987,228402,4
"twenty one pilots",331412,"Rock",0.661,0.52,11,-8.367,0,0.028,0.256,0.0246,0.105,0.427,127.089,330987,4
"skrillex",433884,"Brostep",0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,215253,4
"other",362646,"Filmi",0.657,0.489,1,-6.829,0,0.0306,0.713,0,0.124,0.399,116,336567,4
"other",368290,"Desi Pop",0.723,0.911,6,-2.656,1,0.0443,0.14,0,0.235,0.9,80.949,180528,4
"other",82076,"Other",0.693,0.846,6,-8.643,0,0.0594,0.0267,0.337,0.404,0.365,144.981,198000,4
"other",1608893,"Rock",0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,261933,4
"hiroyuki sawano",1816,"Other",0.624,0.941,7,-4.894,1,0.0527,0.0661,0,0.113,0.56,105.02,221427,4
"other",10090,"Other",0.682,0.23,2,-13.097,1,0.0324,0.897,0.000373,0.121,0.292,95.022,266381,4
"hiroyuki sawano",5081,"Other",0.545,0.705,11,-5.51,0,0.0525,0.076,0.0024,0.445,0.226,89.939,236253,4
"other",392746,"Australian Pop",0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,196373,4
"other",289349,"Bass Trap",0.725,0.854,7,-3.506,1,0.0691,0.299,4.85e-06,0.191,0.847,95.95,144688,4
"other",218578,"Other",0.675,0.831,9,-6.112,0,0.0413,0.000736,0.04,0.0545,0.964,128.022,218679,4
"other",8388,"Other",0.497,0.414,3,-9.691,0,0.0392,0.61,0.00146,0.108,0.193,165.875,200964,4
"willis",162208,"Alabama Indie",0.63,0.636,3,-8.273,1,0.0237,0.434,0.00011,0.206,0.581,103.994,162352,4
"other",148804,"Other",0.607,0.744,0,-4.692,0,0.042,0.042,0.000316,0.0738,0.511,89.995,148847,4
"other",1540118,"Alternative Rock",0.572,0.155,6,-14.405,1,0.0344,0.835,0.000137,0.0906,0.0949,109.923,256689,3
"other",320186,"Chamber Pop",0.669,0.0809,0,-17.282,1,0.0365,0.983,0.41,0.114,0.0922,114.355,160093,3
"the chainsmokers",206120,"Electropop",0.4,0.838,0,-4.491,1,0.0526,0.174,0,0.341,0.533,179.945,206120,4
"other",178000,"Lo-Fi Jazzhop",0.681,0.417,2,-15.041,1,0.0502,0.668,0.861,0.287,0.197,153.987,178000,4
"the neighbourhood",207781,"Alternative Rock",0.582,0.615,0,-5.98,0,0.247,0.347,0.000182,0.103,0.354,171.907,207960,4
"jack ü",90718,"Edm",0.814,0.951,11,-1.981,1,0.0715,0.0118,0,0.628,0.264,104.003,173077,4
"other",478850,"Asian Pop",0.416,0.41,10,-6.146,1,0.0292,0.843,0,0.107,0.219,110.252,227584,4
"eminem",437865,"Detroit Hip Hop",0.727,0.696,5,-4.472,0,0.0706,0.251,0,0.0726,0.467,132.077,392827,4
"other",1014145,"Other",0.627,0.767,6,-6.033,0,0.0973,0.017,1.51e-06,0.657,0.387,127.957,225147,4
"illenium",240508,"Edm",0.578,0.826,0,-4.577,0,0.0796,0.0668,0.00074,0.367,0.216,117.048,240508,4
"other",207453,"Australian Rock",0.675,0.666,11,-6.067,1,0.027,0.0187,0.692,0.112,0.434,120.558,207547,4
"other",225373,"Edm",0.762,0.661,1,-6.075,0,0.0687,0.15,0,0.256,0.769,130.009,225373,4
"other",143000,"Sleep",0.102,0.0333,3,-34.177,1,0.0476,0.797,0.927,0.111,0.0591,89.605,143053,4
"other",126846,"Other",0.672,0.162,11,-19.708,0,0.0492,0.93,0.914,0.0924,0.565,109.97,126954,3
"other",1221631,"Other",0.735,0.88,0,-9.952,1,0.0667,0.175,0.887,0.241,0.433,119.989,242529,4
"maroon 5",2063146,"Pop",0.713,0.676,10,-5.483,1,0.027,0.0377,0,0.154,0.721,99.048,227395,4
"other",72784,"Complextro",0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,218293,4
"other",975652,"R&b",0.581,0.339,1,-9.765,0,0.0377,0.0766,0,0.111,0.147,75.002,147402,4
"other",58910,"Pop",0.717,0.92,6,-2.878,0,0.0425,0.0197,0,0.397,0.676,129.943,235542,4
"other",6796,"Other",0.0836,0.00358,9,-37.948,1,0.0394,0.979,0.865,0.122,0.0386,83.879,149400,3
"low roar",708139,"Icelandic Indie",0.303,0.159,7,-14.491,0,0.0305,0.933,0.251,0.107,0.111,105.004,235800,3
"other",32376,"Other",0.369,0.424,7,-5.431,1,0.0318,0.64,0,0.184,0.181,179.597,203991,4
"sody",7135830,"Alternative",0.44,0.441,6,-8.398,1,0.0748,0.792,0,0.105,0.343,122.666,205048,4
"other",1426403,"Pop",0.547,0.0562,0,-19.074,1,0.0444,0.983,3.91e-06,0.102,0.205,78.291,249660,3
"kk",234721,"Filmi",0.257,0.583,7,-8.185,1,0.0429,0.603,0.000289,0.146,0.217,160.127,298272,4
"other",1908,"Pop",0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107,4
"other",1663516,"Other",0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,211560,4
"other",3572901,"Alternative Rock",0.595,0.489,7,-6.66,1,0.0271,0.497,0,0.119,0.0902,120.315,269973,4
"other",0,"R&b",0.773,0.579,8,-10.109,1,0.0862,0.297,0.00954,0.0607,0.555,170.04,197173,4
"other",119356,"Other",0.373,0.87,11,-7.101,1,0.0723,0.0282,0.318,0.593,0.873,84.681,178387,4
"lauv",169900,"Pop",0.796,0.518,11,-8.09,0,0.0516,0.0766,0,0.444,0.49,149.962,169760,4
"other",2121375,"Alternative",0.724,0.665,1,-5.312,0,0.0687,0.722,0,0.194,0.751,112.992,203653,4
"other",161391,"Rock",0.353,0.865,2,-4.598,1,0.233,0.00991,0.147,0.314,0.46,164.042,316853,4
"unlike pluto",15730,"Other",0.697,0.618,5,-6.347,0,0.0275,0.105,0.00131,0.141,0.387,143.998,233346,4
"other",311968,"Other",0.598,0.466,11,-11.611,0,0.214,0.0584,0.0401,0.431,0.572,89.621,155985,4
"other",1565620,"Other",0.811,0.914,11,-3.764,0,0.206,0.00322,0.00051,0.321,0.368,129.951,201231,4
"other",230569,"Pop",0.552,0.815,1,-2.61,1,0.0428,0.119,0,0.235,0.814,93.895,232340,4
"other",2304508,"Rock",0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,194240,4
"other",3409227,"Pop",0.576,0.714,6,-5.247,1,0.0595,0.395,0,0.115,0.321,144.981,262231,4
"other",25203,"Boy Band",0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,200107,4
"neffex",399191,"Other",0.657,0.842,0,-5.26,1,0.068,0.0051,2.77e-06,0.223,0.594,74.995,227200,4
